CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
7.77,0.0,0.25,0.25,0.0,0.0,0.0,0.0,8.02,0.0,2.0,6.0,0.14,0.07,0.0,63.64,72.0,12.33,34.25,0.92,3.4,0.07,15.65,135.15,60.0,71.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,74.0,1686.0,2481.0,0.0,8.0,1.0,0.0,2487.5,2.0,397.0,0.08,0.04,5.204170427930421e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,97.76,37.5,43.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,687.0,339.0,0.0,1.0,1.0,0.0,334.0,1.0,390.0,0.07,0.04,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,133.58,57.5,62.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,680.0,320.0,0.0,0.0,0.0,0.0,320.0,1.0,388.0,0.07,0.04,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,2.0,0.0,0.0,2.23,114.52,34.5,46.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,673.0,333.0,0.0,0.0,1.0,0.0,327.0,1.0,390.0,0.07,0.04,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.25,0.0,0.0,5.5,0.0,0.02,0.0,0.0,0.0,4.0,0.0,0.91,0.0,0.0,4.94,167.99,68.0,77.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,22.0,687.0,345.0,0.0,0.0,1.0,0.0,339.0,2.0,390.0,0.15,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,140.41,42.0,54.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,672.0,299.0,0.0,0.0,1.0,0.0,292.0,2.0,390.0,0.15,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,3.0,97.05,42.0,44.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,818.0,606.0,0.0,1.0,2.0,0.0,604.5,1.0,390.0,0.14,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.65,9.5,7.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,859.0,817.0,0.0,0.0,1.0,0.0,832.0,1.0,389.0,0.14,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.03,0.0,66.67,0.0,17.33,0.0,0.67,0.0,0.0,9.83,0.4,8.5,5.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,26.0,877.0,870.0,0.0,1.0,1.0,0.0,865.0,1.0,390.0,0.12,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,0.0,0.05,0.0,61.9,0.0,12.0,0.0,0.75,0.0,0.4,0.0,11.13,8.26,35.5,31.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,759.0,521.0,0.0,1.0,1.0,0.0,512.5,1.0,390.0,0.12,0.05,5.2388648974499574e-14,default,code_service-code_app-code_scenario
3.01,0.0,0.75,0.5,0.25,0.0,0.0,0.0,4.01,0.0,0.0,7.5,0.0,0.51,0.0,76.56,0.0,69.07,0.0,1.07,0.8,0.0,420.27,14.15,303.5,145.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,518.0,1307.0,1298.0,0.0,4.0,1.0,0.0,1297.0,1.0,391.0,0.19,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,2.36,8.0,5.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,636.0,306.0,0.0,0.0,1.0,1.5,308.0,1.0,386.0,0.19,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,1.47,12.0,9.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,653.0,327.0,0.0,1.0,1.0,0.0,322.5,2.0,389.0,0.19,0.07,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.01,0.0,66.67,0.0,12.0,0.0,1.0,0.0,0.0,1.16,1.33,7.5,7.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,12.0,646.0,335.0,0.0,1.0,1.0,0.0,329.5,2.0,389.0,0.18,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.0,24.5,0.0,2.07,0.0,26.87,0.0,86.45,0.0,1.84,0.8,0.0,14.8,2.93,23.0,19.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2118.0,717.0,417.0,0.0,0.0,1.0,0.5,415.0,2.0,389.0,0.18,0.07,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.3,4.0,4.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,631.0,300.0,0.0,0.0,0.0,1.0,307.0,1.0,387.0,0.16,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1.4,10.5,8.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,648.0,324.0,0.0,1.0,0.0,0.0,314.5,1.0,385.0,0.16,0.07,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,0.5,0.2,0.0,0.08,0.09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,652.0,342.0,0.0,2.0,1.0,0.0,341.5,1.0,389.0,0.15,0.07,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.5,0.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,643.0,333.0,0.0,0.0,1.0,0.5,327.0,1.0,389.0,0.15,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.38,7.0,4.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,661.0,377.0,0.0,1.0,1.0,1.0,370.5,0.0,386.0,0.15,0.07,5.204170427930421e-14,default,code_service-code_app-code_scenario
0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.54,0.41,6.0,4.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,735.0,503.0,0.0,1.0,1.0,0.5,501.5,2.0,389.0,0.14,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,10.5,0.0,0.07,0.0,38.24,0.0,6.48,0.0,1.19,0.0,0.0,0.74,0.54,8.5,5.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,68.0,892.0,868.0,0.0,0.0,1.0,0.0,866.5,2.0,389.0,0.14,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.0,0.01,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.2,0.0,0.28,0.64,3.5,3.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,854.0,818.0,0.0,1.0,2.0,1.5,814.5,1.0,391.0,0.13,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,2.0,0.2,0.0,0.06,0.2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,734.0,551.0,0.0,1.0,0.0,0.0,546.5,3.0,390.0,0.13,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.2,0.0,0.17,0.44,2.0,2.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2.0,655.0,349.0,0.0,0.0,1.0,0.0,345.5,1.0,391.0,0.12,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.43,0.0,92.98,0.0,218.0,0.0,3.0,0.2,0.0,0.22,0.21,2.5,2.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,436.0,641.0,318.0,0.0,0.0,1.0,0.5,317.0,1.0,391.0,0.12,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,90.0,0.0,40.0,0.0,1.0,0.2,0.0,1.34,1.03,13.0,10.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,40.0,679.0,397.0,0.0,0.0,1.0,0.0,391.5,2.0,391.0,0.12,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.34,5.5,3.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,653.0,344.0,0.0,0.0,1.0,1.0,344.5,1.0,391.0,0.19,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,24.5,0.0,2.1,0.0,2.0,0.0,87.76,0.0,2.45,1.4,0.02,0.25,0.6,3.0,3.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2150.0,659.0,328.0,0.0,1.0,1.0,0.0,321.0,1.0,391.0,0.19,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.83,6.0,5.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,663.0,368.0,0.0,1.0,2.0,0.0,367.0,1.0,392.0,0.17,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
